CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;MID_RANGE;MEAN_DEVIATION;PHI;TIMEOUT
200.17.202.35;54113;1745543183435648720;1745543183443690752;854142;11;100004440.40116689;126054.06168769009;677334059;1.7455431835441994e+18
200.17.202.35;54113;1745543183535624713;1745543183543714048;854143;11;100006325.9610502;115334.21540223247;740290377;1.7455431836441818e+18
200.17.202.35;54113;1745543183635656337;1745543183643709184;854144;11;100005206.96494517;104919.78996702896;813773172;1.7455431837441341e+18
200.17.202.35;54113;1745543183735631384;1745543183743470080;854145;11;99980775.86845064;118858.90746484279;718339191;1.7455431838439263e+18
200.17.202.35;54113;1745543183835613162;1745543183843648000;854146;11;100000490.28160559;126687.42987329434;673950933;1.7455431839441551e+18
200.17.202.35;54113;1745543183935634966;1745543183943759616;854147;11;100011602.85344502;125131.25872540627;682333198;1.7455431840442716e+18
200.17.202.35;54113;1745543184035652906;1745543184043547648;854148;11;99989245.76810053;134975.21819736797;632570290;1.7455431841440768e+18
200.17.202.35;54113;1745543184135805409;1745543184143834624;854149;11;100019018.79129048;151250.71956757817;564502524;1.7455431842444588e+18
200.17.202.35;54113;1745543184235654956;1745543184243649536;854150;11;99998608.11216143;156536.32673986806;545442171;1.7455431843442742e+18
200.17.202.35;54113;1745543184335657985;1745543184343665152;854151;11;100000308.90094528;142583.48284973847;598818410;1.7455431844442358e+18
200.17.202.35;54113;1745543184435649889;1745543184443566336;854152;11;99990396.41085076;138237.62465929223;617644548;1.7455431845441096e+18
200.17.202.35;54113;1745543184535628194;1745543184543591936;854153;11;99993916.76976569;127934.22110828667;667388404;1.7455431846440975e+18
200.17.202.35;54113;1745543184635624158;1745543184643549696;854154;11;99990301.09278913;118756.47597402701;718966403;1.745543184744015e+18
200.17.202.35;54113;1745543184735603885;1745543184743690496;854155;11;100005350.98351021;121930.71909771147;700250251;1.7455431848441836e+18
200.17.202.35;54113;1745543184835607489;1745543184843710464;854156;11;100006812.68515919;111199.34883691922;767829290;1.745543184944162e+18
200.17.202.35;54113;1745543184935662321;1745543184943726592;854157;11;100007744.21664327;101010.94543730815;845276888;1.7455431850441385e+18
200.17.202.35;54113;1745543185035637322;1745543185043551232;854158;11;99989433.79497895;109220.27255790473;781744236;1.7455431851439775e+18
200.17.202.35;54113;1745543185135642421;1745543185143523072;854159;11;99987674.41548106;100057.6248000089;853332461;1.745543185243911e+18
200.17.202.35;54113;1745543185235800334;1745543185243684864;854160;11;100005086.17393295;107463.62077190193;794524871;1.7455431853441198e+18
200.17.202.35;54113;1745543185335638432;1745543185343616256;854161;11;99997716.75653966;104086.6760880072;820303072;1.7455431854440302e+18
200.17.202.35;54113;1745543185435646020;1745543185443547392;854162;11;99991058.68088569;100336.08413317225;850967242;1.7455431855439398e+18
200.17.202.35;54113;1745543185535643014;1745543185543518976;854163;11;99989111.2127971;92249.94380842376;925559603;1.745543185643877e+18
200.17.202.35;54113;1745543185635631602;1745543185643507712;854164;11;99989073.6915174;83062.47070729193;1027936218;1.745543185743829e+18
200.17.202.35;54113;1745543185735785841;1745543185743703040;854165;11;100009699.12236565;95381.65448482295;895172375;1.7455431858440942e+18
200.17.202.35;54113;1745543185835639374;1745543185843666176;854166;11;100005042.81012909;90499.80127290601;943461992;1.7455431859440333e+18
200.17.202.35;54113;1745543185935654257;1745543185943692288;854167;11;100007149.72911619;83556.7401327063;1021859196;1.7455431860440338e+18
200.17.202.35;54113;1745543186035632664;1745543186043620352;854168;11;99999241.15620458;83109.6390310543;1027357657;1.7455431861439521e+18
200.17.202.35;54113;1745543186135640324;1745543186143636480;854169;11;100000929.84058413;76487.35950749075;1116307650;1.7455431862439434e+18
200.17.202.35;54113;1745543186235635353;1745543186243535360;854170;11;99990724.85652572;79043.60761515459;1080207848;1.7455431863438423e+18
200.17.202.35;54113;1745543186335642846;1745543186343605504;854171;11;99998666.77087316;79081.16120106721;1079696155;1.7455431864439204e+18
200.17.202.35;54113;1745543186435657784;1745543186443783680;854172;11;100016617.69378585;89123.96799364458;958033264;1.7455431865441567e+18
200.17.202.35;54113;1745543186535643787;1745543186543696384;854173;11;100006226.32440725;90602.94057286474;942395756;1.745543186644065e+18
200.17.202.35;54113;1745543186635649607;1745543186643686912;854174;11;100004656.49196653;83112.47895630324;1027329810;1.745543186744024e+18
200.17.202.35;54113;1745543186735654358;1745543186743727616;854175;11;100008261.24276987;78405.98186401985;1088998896;1.7455431868440494e+18
200.17.202.35;54113;1745543186835802959;1745543186843792128;854176;11;100013886.31849289;76190.45940063114;1120666929;1.7455431869441108e+18
200.17.202.35;54113;1745543186935809822;1745543186943943936;854177;11;100027678.4866436;82363.58161127909;1036674544;1.745543187044301e+18
200.17.202.35;54113;1745543187035608377;1745543187043530240;854178;11;99983541.03797925;118264.67211451093;721976634;1.745543187143987e+18
200.17.202.35;54113;1745543187135636361;1745543187143664128;854179;11;99998575.73418131;121472.90110513532;702909286;1.7455431872441485e+18
200.17.202.35;54113;1745543187235616675;1745543187243707136;854180;11;100003018.96076319;113768.83757649032;750508948;1.745543187344165e+18
200.17.202.35;54113;1745543187335656679;1745543187343731968;854181;11;100005200.26468687;104573.25774252266;816505414;1.7455431874441554e+18
200.17.202.35;54113;1745543187435611890;1745543187443704320;854182;11;100001915.43821819;97400.75843695716;876633130;1.7455431875440957e+18
200.17.202.35;54113;1745543187535795744;1745543187543698176;854183;11;100001109.49439637;88466.62641508057;965164331;1.7455431876440532e+18
200.17.202.35;54113;1745543187635620837;1745543187643692032;854184;11;100000384.14495674;80345.31321320987;1062724501;1.7455431877440138e+18
200.17.202.35;54113;1745543187735642600;1745543187743725056;854185;11;100003648.13046107;75574.7673962151;1129808748;1.745543187844031e+18
200.17.202.35;54113;1745543187835614662;1745543187843683840;854186;11;99999161.71741498;72503.7037027003;1177665824;1.745543187943973e+18
200.17.202.35;54113;1745543187935640938;1745543187943668224;854187;11;99997683.94567347;66731.10507392779;1279541744;1.745543188043933e+18
200.17.202.35;54113;1745543188035608002;1745543188043636992;854188;11;99994792.35110612;62949.589133881585;1356408141;1.7455431881438835e+18
200.17.202.35;54113;1745543188135639436;1745543188143662848;854189;11;99997898.7159955;59760.99510988121;1428782027;1.7455431882439e+18
200.17.202.35;54113;1745543188235606259;1745543188243733248;854190;11;100005148.84439595;61035.02399934254;1398959655;1.7455431883439826e+18
200.17.202.35;54113;1745543188335625483;1745543188343650560;854191;11;99996365.15995637;63715.20603900333;1340113957;1.7455431884439017e+18
200.17.202.35;54113;1745543188435621105;1745543188443639552;854192;11;99995627.84396073;58081.00143073958;1470114759;1.7455431885438674e+18
200.17.202.35;54113;1745543188535622739;1745543188543649024;854193;11;99997012.25956467;53657.3168915924;1591317698;1.7455431886438607e+18
200.17.202.35;54113;1745543188635624010;1745543188643760896;854194;11;100008498.2336082;59777.55924596637;1428394524;1.7455431887440084e+18
200.17.202.35;54113;1745543188735630973;1745543188743552512;854195;11;99986810.01024738;75488.02668218984;1131120299;1.7455431888438413e+18
200.17.202.35;54113;1745543188835637447;1745543188843454208;854196;11;99978298.60922264;76450.62503870881;1116879555;1.7455431889437384e+18
200.17.202.35;54113;1745543188935762816;1745543188943645184;854197;11;99999566.34830037;90073.30161257436;947963922;1.745543189044005e+18
200.17.202.35;54113;1745543189035620276;1745543189043522816;854198;11;99987372.91347034;93259.40628135369;915578862;1.7455431891438833e+18
200.17.202.35;54113;1745543189135644780;1745543189143644672;854199;11;100000821.22212331;97381.77430618403;876821582;1.745543189244035e+18
200.17.202.35;54113;1745543189235615951;1745543189243701504;854200;11;100006422.29991098;93244.67466323463;915725667;1.745543189344081e+18
200.17.202.35;54113;1745543189335629665;1745543189343704576;854201;11;100006087.26991989;84255.23718800892;1013428307;1.7455431894440476e+18
200.17.202.35;54113;1745543189435614809;1745543189443546624;854202;11;99989683.3429279;92233.64046119674;925765728;1.7455431895439053e+18
200.17.202.35;54113;1745543189535639852;1745543189543659264;854203;11;100001979.00863512;95305.94212228677;895923609;1.7455431896440425e+18
200.17.202.35;54113;1745543189635648004;1745543189643674368;854204;11;100003291.50777161;87087.84704654623;980469113;1.745543189744026e+18
200.17.202.35;54113;1745543189735617967;1745543189743695872;854205;11;100005112.75699446;80200.31156473048;1064672231;1.7455431898440218e+18
200.17.202.35;54113;1745543189835616121;1745543189843527424;854206;11;99987756.68129502;89536.35610770303;953658930;1.7455431899438733e+18
200.17.202.35;54113;1745543189935597262;1745543189943761664;854207;11;100012405.01316552;105231.05236743049;811426321;1.745543190044195e+18
200.17.202.35;54113;1745543190035646815;1745543190043595008;854208;11;99994498.91184896;112614.0484472393;758229970;1.74554319014404e+18
200.17.202.35;54113;1745543190135647968;1745543190143670528;854209;11;100002601.02066407;109454.75241761914;780116396;1.7455431902441108e+18
200.17.202.35;54113;1745543190235654222;1745543190244041728;854210;11;100039460.91859767;135369.1751094506;630775409;1.7455431903446226e+18
200.17.202.35;54113;1745543190335674195;1745543190343688960;854211;11;100000238.02673791;161055.14945827235;530176455;1.7455431904443333e+18
200.17.202.35;54113;1745543190435645785;1745543190443715072;854212;11;100002825.42406413;147537.03183865378;578754687;1.745543190544308e+18
200.17.202.35;54113;1745543190535604255;1745543190543613440;854213;11;99992379.68165772;143229.07106120136;596162838;1.7455431906441787e+18
200.17.202.35;54113;1745543190635768538;1745543190643906816;854214;11;100022479.31349194;159005.79578930954;537011554;1.7455431907445652e+18
200.17.202.35;54113;1745543190735600661;1745543190743663872;854215;11;99995936.98214275;169647.54755957265;503326171;1.7455431908443384e+18
200.17.202.35;54113;1745543190835597815;1745543190843475712;854216;11;99977527.28392847;171092.49101789005;499075973;1.7455431909441377e+18
200.17.202.35;54113;1745543190935598304;1745543190943805696;854217;11;100012772.95553562;189228.91352325416;451243152;1.7455431910445755e+18
200.17.202.35;54113;1745543191035622908;1745543191043657728;854218;11;99996698.85998206;186380.1177244908;458140886;1.7455431911444e+18
200.17.202.35;54113;1745543191135611285;1745543191143594752;854219;11;99990731.37398386;173709.59195024756;491558652;1.7455431912442803e+18
200.17.202.35;54113;1745543191235624519;1745543191243655424;854220;11;99997725.43658549;163332.6953568368;522789103;1.7455431913443064e+18
200.17.202.35;54113;1745543191335627126;1745543191343709440;854221;11;100003354.49292694;152628.48216260455;559454255;1.7455431914443233e+18
200.17.202.35;54113;1745543191435653670;1745543191443710464;854222;11;100003121.44363424;137598.6832390381;620563746;1.745543191544264e+18
200.17.202.35;54113;1745543191535620617;1745543191543677184;854223;11;99999481.29927082;127478.95927855848;669827048;1.7455431916441866e+18
200.17.202.35;54113;1745543191635771261;1745543191643669248;854224;11;99998739.56934375;115472.793277785;739472503;1.7455431917441298e+18
200.17.202.35;54113;1745543191735618480;1745543191743787008;854225;11;100010641.61240937;115827.55701563193;737208467;1.7455431918442609e+18
200.17.202.35;54113;1745543191835602132;1745543191843728896;854226;11;100003766.25116843;111120.16255500555;768439809;1.7455431919441772e+18
200.17.202.35;54113;1745543191935740607;1745543191943623424;854227;11;99992842.42605159;110931.97141634798;769744341;1.74554319204406e+18
200.17.202.35;54113;1745543192035633170;1745543192043675136;854228;11;99998729.38344644;105725.7316695545;807649721;1.7455431921440968e+18
200.17.202.35;54113;1745543192135618421;1745543192143554560;854229;11;99986798.8451018;107083.69684724306;797408579;1.7455431922439698e+18
200.17.202.35;54113;1745543192235614624;1745543192243522048;854230;11;99984867.76059163;98306.41167269912;868606205;1.7455431923439002e+18
200.17.202.35;54113;1745543192335595428;1745543192343755776;854231;11;100009753.78453246;113361.79444626659;753249008;1.745543192444219e+18
200.17.202.35;54113;1745543192435602172;1745543192443666176;854232;11;99999818.40607922;111960.9934548857;762674190;1.745543192544114e+18
200.17.202.35;54113;1745543192535595431;1745543192543569664;854233;11;99990185.36547129;110397.93471731892;773473353;1.7455431926440015e+18
200.17.202.35;54113;1745543192635638605;1745543192643623680;854234;11;99996568.42892416;105741.20469845817;807537246;1.7455431927440433e+18
200.17.202.35;54113;1745543192735609488;1745543192743932928;854235;11;100027836.38603175;126435.04133619652;675367052;1.7455431928444664e+18
200.17.202.35;54113;1745543192835616112;1745543192843738368;854236;11;100005596.74742858;136031.17580575155;627724943;1.745543192944288e+18
200.17.202.35;54113;1745543192935609915;1745543192943535872;854237;11;99984787.47268572;143237.3329680345;596145302;1.7455431930440937e+18
200.17.202.35;54113;1745543193035601362;1745543193043521536;854238;11;99984875.12541714;129001.25240265859;661934377;1.7455431931440225e+18
200.17.202.35;54113;1745543193135599295;1745543193143594496;854239;11;99993683.61287543;124909.61462067842;683618025;1.7455431932440878e+18
200.17.202.35;54113;1745543193235602399;1745543193243442688;854240;11;99979134.4515879;126967.81444615376;672537094;1.7455431933439296e+18
200.17.202.35;54113;1745543193335721692;1745543193343724288;854241;11;100009381.0064291;144517.58784274833;590866940;1.7455431934443118e+18
200.17.202.35;54113;1745543193435615025;1745543193443489024;854242;11;99984916.5057862;154530.3297013841;552582566;1.7455431935440922e+18
200.17.202.35;54113;1745543193535610598;1745543193543445760;854243;11;99982098.45520757;141895.3473098652;601787643;1.7455431936439954e+18
200.17.202.35;54113;1745543193635586400;1745543193643702272;854244;11;100009539.80968682;155147.16705812153;550386890;1.7455431937443323e+18
200.17.202.35;54113;1745543193735610184;1745543193743569408;854245;11;99995299.42871813;153872.83132099186;554945710;1.7455431938441802e+18
200.17.202.35;54113;1745543193835604188;1745543193843353344;854246;11;99974163.08584632;159621.89106070617;534959009;1.745543193943966e+18
