sequence_number,time_taken_to_correct_ms
11683,0.006552
11700,0.002671
11705,0.061855
11725,0.717228
11751,0.050131
11759,0.03046
11764,0.030322
11765,0.02952
11779,0.049665
11786,0.015488
11812,0.023716
11829,0.008789
11831,0.005769
11836,0.01067
11843,0.048701
11864,0.001505
11873,0.025406
11880,0.005187
11892,0.014228
11911,0.095773
11923,0.003901
11949,0.034225
11964,0.013935
11967,0.020901
11976,0.007822
11984,0.032055
12008,0.007076
12018,0.003776
12026,0.003939
12030,4e-06
12041,0.000693
12053,0.005844
12055,0.002984
12062,0.015186
12074,0.0043
12078,0.030097
12096,0.150792
12112,0.008711
12139,0.005736
12158,0.00296
12170,0.004401
12171,0.027374
12195,0.009232
12200,0.030906
12202,0.029914
12210,0.04593
12233,0.004378
12268,0.000598
12274,0.003462
12280,0.024828
12286,0.015222
12298,0.011813
12317,0.01224
12334,0.000404
12345,0.000565
12354,0.006154
12364,0.087869
12366,0.078255
12378,0.073328
12382,0.005756
12411,0.018455
12431,0.000669
12433,0.057816
12447,0.054716
12452,0.061511
12490,0.0052
12507,0.020933
12519,0.051919
12527,0.002802
12538,0.043313
12564,0.002464
12570,0.069215
12592,2.1e-05
12607,0.020801
12613,0.001689
12615,0.036773
12632,0.106932
12640,0.014123
12659,0.020701
12661,0.14195
12681,0.027771
12698,0.002718
12699,0.000464
12709,0.025424
12754,0.000152
12756,0.02281
12780,0.075596
12803,0.014995
12816,0.00276
12820,0.026187
12824,0.029747
12834,0.009171
12836,0.036855
12867,0.00903
12883,0.010738
12885,0.006613
12887,0.01168
12899,0.000199
12906,0.073845
12923,0.792555
12955,0.01324
12964,0.004163
12975,0.008319
12984,0.006346
12989,0.00139
12993,0.304932
13040,0.072237
13048,0.0021
13049,0.016808
13055,0.032314
13068,0.002856
13081,0.060559
13092,0.002111
13120,0.049483
13137,0.012205
13145,0.000893
13149,0.005809
13154,0.001238
13163,0.051083
13170,0.002737
13174,0.000577
13182,0.004503
13192,0.005706
13196,0.031718
13210,0.577503
13235,0.132927
13273,0.002135
13279,0.000478
13289,0.016864
13291,0.009351
13311,0.039959
13316,0.031475
13341,0.080294
13347,0.007363
13361,0.029003
13369,0.012212
13373,0.613589
13426,0.002075
13429,0.005633
13433,0.136669
13443,0.015368
13446,0.002606
13470,0.021841
13479,0.016366
13483,0.017031
13503,0.082371
13514,0.018079
13521,0.024843
13547,0.00988
13550,0.037824
13564,0.800753
13579,0.706459
13586,0.03919
13635,0.060287
13645,0.084315
13658,0.044539
13676,0.036844
13695,0.127664
13713,0.001951
13725,0.014864
13728,0.002679
13739,0.017533
13798,0.001922
13800,0.045523
13811,0.008187
13825,0.007805
13831,0.002629
13837,0.017576
13841,0.091549
13855,0.002629
13872,0.082318
13900,0.039115
13927,0.169203
13960,0.011782
13974,0.000663
13975,0.03505
13976,0.028285
14009,0.00933
14014,0.008251
14025,0.041951
14038,0.04614
14054,0.004046
14058,0.003523
14065,0.005778
14070,0.011836
14088,0.023602
14102,0.024831
14115,0.009737
14132,0.001389
14147,0.010831
14154,0.001607
14160,0.009829
14163,0.001083
14164,1.377428
14184,0.184584
14217,0.05415
14225,0.006581
14257,0.030495
14261,0.029894
14267,0.03882
14297,0.015917
14314,0.000425
14319,0.017312
14326,0.000422
14340,0.009528
14342,0.009561
14356,0.009326
14367,0.004039
14376,0.002001
14382,0.021424
14407,0.129134
14444,0.002619
14449,0.003686
14450,0.045988
14473,0.004907
14474,0.003239
14491,0.005236
14502,0.004503
14505,0.006922
14508,0.003905
14524,0.001079
14528,0.036766
14540,0.005934
14553,0.072777
14572,0.002891
14576,0.000971
14584,0.003064
14593,0.00729
14608,0.065694
14630,3.6e-05
14634,0.016517
14643,0.018974
14647,0.002199
14652,0.002015
14658,0.053612
14670,0.023729
14690,0.048686
14720,0.01467
14722,0.021886
14735,0.005422
14749,0.016265
14762,0.060572
14764,0.573928
14769,1.808817
14784,0.396628
14823,0.033375
14839,0.077141
14858,0.054808
14867,0.037617
14883,0.016655
14896,0.000972
14911,0.007476
14925,0.061146
14928,0.016658
14943,0.015467
14967,0.002353
14975,0.002222
14979,0.001582
14986,0.00608
14994,0.005712
14995,0.003936
14997,0.02689
15004,0.016852
15006,0.012693
15046,0.00139
15051,0.004641
15053,0.011453
15072,0.008583
15090,0.0335
15092,0.025425
15114,0.004131
15118,0.007025
15120,0.008514
15127,0.075673
15142,0.002707
15154,0.004035
15158,0.004254
15175,0.003612
15180,0.010554
15186,0.056139
15209,0.002577
15211,0.011265
15220,0.008498
15240,0.010731
15245,0.032436
15247,0.009205
15251,0.009058
15273,0.01473
15302,0.005578
15304,0.023633
15321,0.001341
15336,0.003024
15347,0.004031
15350,0.002869
15356,0.013915
15364,0.022468
15365,0.018811
15377,0.005162
15379,0.000358
15383,0.025869
15392,0.106503
15404,0.046988
15408,0.001274
15412,0.760539
15453,0.005558
15455,0.005909
15459,0.039677
15501,0.00027
15502,0.000458
15509,0.007728
15522,0.005708
15525,4.2e-05
15527,0.034204
15549,0.014173
15566,0.009988
15577,0.005416
15579,0.001198
15590,0.014973
15607,0.00298
15610,0.002559
15624,0.007878
15633,0.014164
15643,0.077383
15655,0.028261
15660,0.060665
15683,0.001414
15692,0.007635
15727,0.039111
15730,0.007943
15747,0.004075
15752,0.007736
15764,0.01267
15771,0.006409
15777,0.022193
15805,0.006736
15810,0.008912
15812,0.001087
15830,0.035905
15837,0.008079
15869,0.472486
15885,0.006333
15910,0.027679
15926,0.054432
15964,0.033306
15965,0.263187
15978,0.038781
15981,0.023377
15985,0.146068
16007,0.135143
16038,0.00985
16054,0.0012
16058,0.017178
16062,0.021479
16064,0.046207
16066,0.252439
16094,0.068297
16123,0.023867
16129,0.502922
16187,0.025267
16189,0.055118
16210,0.054997
16214,0.020573
16234,0.026761
16249,0.00696
16252,0.064331
16258,0.054385
16277,0.007148
16318,0.018822
16323,0.002445
16331,0.002627
16333,0.02666
16351,0.004595
16366,0.052193
16374,0.01018
16386,0.003857
16391,0.010138
16416,0.019276
16435,0.000663
16443,0.007347
16450,0.004586
16451,0.018812
16453,0.019928
16464,0.067731
16468,0.011955
16477,0.014073
16510,0.051245
16529,0.005609
16534,0.00468
16556,0.037551
16564,0.780505
16587,0.051557
16656,0.029369
16658,0.000227
16665,0.010028
16678,0.011733
16685,0.017864
16690,0.099308
16713,0.00951
16725,0.000621
16729,0.006882
16735,0.014565
16752,0.002508
16757,0.002311
16773,0.001812
16778,0.011084
16781,0.036849
16792,0.226517
16818,0.024627
16827,0.001823
16840,0.043195
16844,0.002615
16866,0.008556
16876,0.046902
16881,0.007991
16890,0.005539
16894,0.016543
16914,0.016195
16917,0.04613
16946,0.011327
16958,0.003673
16960,0.00398
16969,0.011864
16974,0.04134
16984,0.037032
17013,0.003279
17016,0.020422
17023,0.006961
17028,0.018581
17040,0.02334
17049,0.014627
17054,0.00147
17061,0.078686
17086,0.013487
17100,0.06639
17107,0.053566
17120,0.014437
17130,0.000933
17137,0.008454
17141,0.022428
17152,0.022147
17157,0.012328
17160,0.003095
17171,0.028111
17179,0.014025
17181,0.119894
17188,0.045472
17189,0.429459
17214,0.03629
17217,0.692643
17255,0.013853
17267,0.010542
17281,0.020199
17293,0.707588
17366,0.026294
17370,0.112074
17394,0.113406
17405,0.051434
17420,0.018349
17435,0.018911
17443,0.009471
17452,0.100042
17460,0.001123
17466,0.056748
17476,0.011267
17508,0.004797
17509,0.002008
17516,0.00063
17526,0.010556
17537,0.013966
17547,0.001266
17548,0.743038
17562,0.21878
17581,0.006264
17602,0.041834
17604,0.012192
17613,0.003321
17632,0.040771
17642,0.006318
17647,0.023625
17659,0.011134
17669,0.0089
17686,0.066642
17699,0.00383
17713,0.001998
17730,0.013101
17745,0.003162
17750,5.1e-05
