CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;MID_RANGE;MEAN_DEVIATION;TIMEOUT
200.17.202.34;60920;1745023231677973382;1745023231678343680;857930;0;1.7450232307783903e+18;1000004255.8380408;1.7450232347784072e+18
200.17.202.34;60920;1745023231777976841;1745023231778362368;857931;0;1.7450232308783875e+18;1000001039.8542368;1.7450232348783916e+18
200.17.202.34;60920;1745023231877978879;1745023231878380800;857932;0;1.7450232309783867e+18;1000000270.2688131;1.7450232349783877e+18
200.17.202.34;60920;1745023231977978633;1745023231978354432;857933;0;1.7450232310783836e+18;999997017.6419318;1.7450232350783716e+18
200.17.202.34;60920;1745023232077972552;1745023232078321920;857934;0;1.7450232311783775e+18;999991146.2777386;1.7450232351783421e+18
200.17.202.34;60920;1745023232177971766;1745023232178362624;857935;0;1.745023231278376e+18;999990546.8499646;1.745023235278338e+18
200.17.202.34;60920;1745023232277976504;1745023232278313216;857936;0;1.7450232313783698e+18;999985220.1649681;1.7450232353783107e+18
200.17.202.34;60920;1745023232377985223;1745023232378378752;857937;0;1.7450232314783706e+18;999987594.1484714;1.745023235478321e+18
200.17.202.34;60920;1745023232477979114;1745023232478377728;857938;0;1.7450232315783713e+18;999989551.5336242;1.7450232355783296e+18
200.17.202.34;60920;1745023232577961282;1745023232578529536;857939;0;1.7450232316783872e+18;1000006417.1802617;1.7450232356784128e+18
200.17.202.34;60920;1745023232677978820;1745023232678387456;857940;0;1.7450232317783872e+18;1000005801.0622356;1.7450232357784105e+18
200.17.202.34;60920;1745023232777981239;1745023232778399488;857941;0;1.7450232318783885e+18;1000006449.756012;1.7450232358784143e+18
200.17.202.34;60920;1745023232877986977;1745023232878341120;857942;0;1.745023231978384e+18;1000001068.7804108;1.7450232359783882e+18
200.17.202.34;60920;1745023232977987345;1745023232978388736;857943;0;1.7450232320783844e+18;1000001448.3023697;1.7450232360783903e+18
200.17.202.34;60920;1745023233077982783;1745023233078319104;857944;0;1.7450232321783777e+18;999994775.4721328;1.7450232361783567e+18
200.17.202.34;60920;1745023233177952961;1745023233178315776;857945;0;1.7450232322783713e+18;999989102.7249194;1.7450232362783278e+18
200.17.202.34;60920;1745023233277970749;1745023233278355456;857946;0;1.7450232323783695e+18;999988605.2524275;1.745023236378324e+18
200.17.202.34;60920;1745023233377955246;1745023233378345472;857947;0;1.7450232324783672e+18;999987338.3271848;1.7450232364783165e+18
200.17.202.34;60920;1745023233477985935;1745023233478358528;857948;0;1.7450232325783665e+18;999987734.0944663;1.7450232365783173e+18
200.17.202.34;60920;1745023233577973499;1745023233578360832;857949;0;1.745023232678366e+18;999988397.4850197;1.7450232366783196e+18
200.17.202.34;60920;1745023233677975654;1745023233678432256;857950;0;1.7450232327783726e+18;999996188.1365178;1.7450232367783572e+18
200.17.202.34;60920;1745023233777971102;1745023233778402304;857951;0;1.7450232328783754e+18;999999538.922866;1.7450232368783736e+18
200.17.202.34;60920;1745023233877970881;1745023233878345472;857952;0;1.7450232329783726e+18;999996589.8305794;1.745023236978359e+18
200.17.202.34;60920;1745023233977946639;1745023233978516480;857953;0;1.745023233078387e+18;1000011318.0475214;1.7450232370784323e+18
200.17.202.34;60920;1745023234077974008;1745023234078343168;857954;0;1.7450232331783826e+18;1000005808.6427692;1.745023237178406e+18
200.17.202.34;60920;1745023234177944806;1745023234178359296;857955;0;1.74502323327838e+18;1000002898.1784923;1.7450232372783916e+18
200.17.202.34;60920;1745023234277976194;1745023234278353920;857956;0;1.7450232333783775e+18;999999997.1606431;1.7450232373783775e+18
200.17.202.34;60920;1745023234377952002;1745023234378465024;857957;0;1.7450232334783862e+18;1000008752.6445787;1.7450232374784212e+18
200.17.202.34;60920;1745023234477976399;1745023234478511104;857958;0;1.7450232335783987e+18;1000020370.1801208;1.74502323757848e+18
200.17.202.34;60920;1745023234577957576;1745023234578361088;857959;0;1.745023233678395e+18;1000014569.9621087;1.7450232376784532e+18
200.17.202.34;60920;1745023234677970675;1745023234678504960;857960;0;1.745023233778406e+18;1000024120.9658979;1.7450232377785024e+18
200.17.202.34;60920;1745023234777941713;1745023234778316544;857961;0;1.745023233878397e+18;1000012774.4693081;1.745023237878448e+18
200.17.202.34;60920;1745023234877986061;1745023234878366464;857962;0;1.7450232339783939e+18;1000008450.6223774;1.7450232379784276e+18
200.17.202.34;60920;1745023234977993100;1745023234978375424;857963;0;1.745023234078392e+18;1000005762.3601396;1.745023238078415e+18
200.17.202.34;60920;1745023235077977358;1745023235078377472;857964;0;1.7450232341783905e+18;1000003726.9241257;1.7450232381784054e+18
200.17.202.34;60920;1745023235177970205;1745023235178322944;857965;0;1.7450232342783836e+18;999996595.8317132;1.74502323827837e+18
200.17.202.34;60920;1745023235277983162;1745023235278346240;857966;0;1.74502323437838e+18;999993198.6485419;1.745023238378353e+18
200.17.202.34;60920;1745023235377932469;1745023235378445056;857967;0;1.7450232344783864e+18;1000000381.1836877;1.745023238478388e+18
200.17.202.34;60920;1745023235477959576;1745023235478481152;857968;0;1.7450232345783956e+18;1000009815.065319;1.7450232385784348e+18
200.17.202.34;60920;1745023235577989222;1745023235578563840;857969;0;1.7450232346784123e+18;1000025652.758787;1.745023238678515e+18
200.17.202.34;60920;1745023235677959509;1745023235678478592;857970;0;1.7450232347784187e+18;1000029717.8829083;1.7450232387785375e+18
200.17.202.34;60920;1745023235777956285;1745023235778487296;857971;0;1.7450232348784256e+18;1000033606.8946174;1.74502323887856e+18
200.17.202.34;60920;1745023235877950722;1745023235878460160;857972;0;1.745023234978429e+18;1000033702.2051557;1.7450232389785638e+18
200.17.202.34;60920;1745023235977951066;1745023235978414080;857973;0;1.7450232350784274e+18;1000028847.18464;1.7450232390785428e+18
200.17.202.34;60920;1745023236077976094;1745023236078500096;857974;0;1.7450232351784346e+18;1000033232.866176;1.7450232391785674e+18
200.17.202.34;60920;1745023236177965289;1745023236178361088;857975;0;1.7450232352784271e+18;1000022562.3795583;1.7450232392785175e+18
200.17.202.34;60920;1745023236277947547;1745023236278277632;857976;0;1.7450232353784123e+18;1000005355.7416025;1.7450232393784338e+18
200.17.202.34;60920;1745023236377977005;1745023236378510592;857977;0;1.745023235478422e+18;1000014650.5674423;1.7450232394784806e+18
200.17.202.34;60920;1745023236477975620;1745023236478549248;857978;0;1.7450232355784348e+18;1000025908.710698;1.7450232395785385e+18
200.17.202.34;60920;1745023236577996739;1745023236578605824;857979;0;1.745023235678452e+18;1000040418.6396282;1.7450232396786138e+18
200.17.202.34;60920;1745023236677981213;1745023236678495488;857980;0;1.7450232357784563e+18;1000040728.7756654;1.7450232397786191e+18
200.17.202.34;60920;1745023236777972501;1745023236778518016;857981;0;1.7450232358784625e+18;1000042825.4980989;1.7450232398786337e+18
200.17.202.34;60920;1745023236877981054;1745023236878306816;857982;0;1.7450232359784468e+18;1000022978.148289;1.7450232399785388e+18
200.17.202.34;60920;1745023236977940612;1745023236978437120;857983;0;1.7450232360784458e+18;1000019707.53346;1.7450232400785247e+18
200.17.202.34;60920;1745023237077976381;1745023237078401280;857984;0;1.7450232361784412e+18;1000013282.3801141;1.7450232401784945e+18
200.17.202.34;60920;1745023237177984027;1745023237178352896;857985;0;1.7450232362784325e+18;1000003122.1421027;1.745023240278445e+18
200.17.202.34;60920;1745023237277950614;1745023237278415616;857986;0;1.7450232363784307e+18;1000001120.3278924;1.7450232403784353e+18
200.17.202.34;60920;1745023237377977662;1745023237378477056;857987;0;1.7450232364784353e+18;1000005641.8951032;1.7450232404784579e+18
200.17.202.34;60920;1745023237477966718;1745023237478346752;857988;0;1.7450232365784264e+18;999996220.1055928;1.7450232405784113e+18
200.17.202.34;60920;1745023237577970353;1745023237578363136;857989;0;1.74502323667842e+18;999990274.8950335;1.745023240678381e+18
200.17.202.34;60920;1745023237677974861;1745023237678359552;857990;0;1.7450232367784138e+18;999985205.8055301;1.7450232407783547e+18
200.17.202.34;60920;1745023237777968132;1745023237778332160;857991;0;1.7450232368784056e+18;999978518.8249772;1.7450232408783196e+18
200.17.202.34;60920;1745023237877969640;1745023237878457344;857992;0;1.7450232369784108e+18;999985838.1424794;1.7450232409783542e+18
200.17.202.34;60920;1745023237977979048;1745023237978350080;857993;0;1.7450232370784046e+18;999981187.1282314;1.7450232410783293e+18
200.17.202.34;60920;1745023238077953406;1745023238078334464;857994;0;1.7450232371783974e+18;999976054.0154083;1.7450232411783017e+18
200.17.202.34;60920;1745023238177958914;1745023238178333184;857995;0;1.745023237278391e+18;999972023.0138675;1.7450232412782792e+18
200.17.202.34;60920;1745023238277961847;1745023238278395904;857996;0;1.7450232373783916e+18;999975307.1124808;1.7450232413782927e+18
200.17.202.34;60920;1745023238377983076;1745023238378333952;857997;0;1.7450232374783857e+18;999972016.4012327;1.7450232414782738e+18
200.17.202.34;60920;1745023238477978634;1745023238478426624;857998;0;1.7450232375783898e+18;999978910.7611095;1.7450232415783053e+18
200.17.202.34;60920;1745023238577977252;1745023238578416896;857999;0;1.7450232376783926e+18;999983733.2849985;1.7450232416783276e+18
200.17.202.34;60920;1745023238677977232;1745023238678414080;858000;0;1.7450232377783946e+18;999987510.3564987;1.7450232417783447e+18
200.17.202.34;60920;1745023238777958099;1745023238778329856;858001;0;1.7450232378783882e+18;999982282.5208488;1.7450232418783173e+18
200.17.202.34;60920;1745023238877994287;1745023238878385664;858002;0;1.745023237978388e+18;999983798.2687639;1.7450232419783232e+18
200.17.202.34;60920;1745023238977978666;1745023238978404864;858003;0;1.7450232380783895e+18;999987108.0418875;1.745023242078338e+18
200.17.202.34;60920;1745023239077950601;1745023239078302208;858004;0;1.7450232381783808e+18;999979667.6376988;1.7450232421782994e+18
200.17.202.34;60920;1745023239177951299;1745023239178304256;858005;0;1.745023238278373e+18;999974046.4739289;1.7450232422782692e+18
200.17.202.34;60920;1745023239277950236;1745023239278475520;858006;0;1.7450232383783834e+18;999986881.826536;1.745023242378331e+18
200.17.202.34;60920;1745023239377969974;1745023239378390528;858007;0;1.745023238478384e+18;999988910.4438825;1.7450232424783398e+18
200.17.202.34;60920;1745023239477951169;1745023239478360576;858008;0;1.7450232385783818e+18;999987664.1994942;1.7450232425783324e+18
200.17.202.34;60920;1745023239577952850;1745023239578289152;858009;0;1.7450232386783726e+18;999979630.5795448;1.7450232426782912e+18
200.17.202.34;60920;1745023239677944378;1745023239678365952;858010;0;1.745023238778372e+18;999981001.9215903;1.745023242778296e+18
200.17.202.34;60920;1745023239777951367;1745023239778262784;858011;0;1.7450232388783613e+18;999971970.5294312;1.7450232428782492e+18
200.17.202.34;60920;1745023239877939445;1745023239878340352;858012;0;1.7450232389783593e+18;999972674.2764881;1.74502324297825e+18
200.17.202.34;60920;1745023239977980813;1745023239978344192;858013;0;1.745023239078358e+18;999973896.4488393;1.7450232430782536e+18
200.17.202.34;60920;1745023240077973159;1745023240078403584;858014;0;1.7450232391783626e+18;999981063.6039554;1.7450232431782868e+18
200.17.202.34;60920;1745023240177970127;1745023240178377216;858015;0;1.7450232392783642e+18;999984416.4435598;1.745023243278302e+18
200.17.202.34;60920;1745023240277961452;1745023240278381056;858016;0;1.745023239378366e+18;999987664.3992038;1.7450232433783165e+18
200.17.202.34;60920;1745023240377994860;1745023240378467584;858017;0;1.7450232394783762e+18;999999061.1592834;1.7450232434783724e+18
200.17.202.34;60920;1745023240477951215;1745023240478354688;858018;0;1.745023239578374e+18;999997004.6433551;1.7450232435783619e+18
200.17.202.34;60920;1745023240577960160;1745023240578409728;858019;0;1.7450232396783775e+18;1000000888.1790197;1.745023243678381e+18
200.17.202.34;60920;1745023240677978838;1745023240678430208;858020;0;1.7450232397783828e+18;1000006072.9611177;1.7450232437784072e+18
200.17.202.34;60920;1745023240777966165;1745023240778372608;858021;0;1.7450232398783818e+18;1000004441.665006;1.7450232438783995e+18
200.17.202.34;60920;1745023240877975443;1745023240878414848;858022;0;1.7450232399783852e+18;1000007299.8985054;1.7450232439784143e+18
200.17.202.34;60920;1745023240977968009;1745023240978407680;858023;0;1.7450232400783872e+18;1000008822.7086549;1.7450232440784225e+18
200.17.202.34;60920;1745023241077978190;1745023241078469632;858024;0;1.7450232401783954e+18;1000016183.6377894;1.7450232441784602e+18
200.17.202.34;60920;1745023241177975958;1745023241178444288;858025;0;1.7450232402784003e+18;1000019454.8740104;1.745023244278478e+18
200.17.202.34;60920;1745023241277943526;1745023241278314496;858026;0;1.7450232403783916e+18;1000008933.3866094;1.7450232443784274e+18
200.17.202.34;60920;1745023241377980985;1745023241378451968;858027;0;1.7450232404783977e+18;1000014081.6479485;1.745023244478454e+18
200.17.202.34;60920;1745023241477959692;1745023241478420992;858028;0;1.7450232405784e+18;1000015003.0831537;1.74502324457846e+18
200.17.202.34;60920;1745023241577978537;1745023241578402816;858029;0;1.7450232406784005e+18;1000013784.3748384;1.7450232446784556e+18
200.17.202.34;60920;1745023241677981974;1745023241678376448;858030;0;1.7450232407783982e+18;1000009999.5373546;1.7450232447784381e+18
200.17.202.34;60920;1745023241777948968;1745023241778419200;858031;0;1.7450232408784003e+18;1000011098.783619;1.7450232448784445e+18
200.17.202.34;60920;1745023241877972377;1745023241878335488;858032;0;1.7450232409783939e+18;1000003512.105257;1.745023244978408e+18
200.17.202.34;60920;1745023241977978879;1745023241978382848;858033;0;1.7450232410783928e+18;1000002060.0947313;1.745023245078401e+18
200.17.202.34;60920;1745023242077982017;1745023242078381056;858034;0;1.7450232411783916e+18;1000000676.4852582;1.7450232451783944e+18
200.17.202.34;60920;1745023242177978846;1745023242178415104;858035;0;1.7450232412783939e+18;1000002964.0367323;1.7450232452784056e+18
200.17.202.34;60920;1745023242277999024;1745023242278407936;858036;0;1.7450232413783954e+18;1000004075.6330591;1.7450232453784118e+18
200.17.202.34;60920;1745023242377974589;1745023242378385920;858037;0;1.7450232414783944e+18;1000002720.8697532;1.7450232454784054e+18
200.17.202.34;60920;1745023242477969287;1745023242478305536;858038;0;1.7450232415783854e+18;999993565.5827779;1.7450232455783596e+18
200.17.202.34;60920;1745023242577974179;1745023242578361088;858039;0;1.7450232416783828e+18;999991777.0245001;1.74502324567835e+18
200.17.202.34;60920;1745023242677977997;1745023242678414336;858040;0;1.745023241778386e+18;999995748.12205;1.745023245778369e+18
200.17.202.34;60920;1745023242777980746;1745023242778530816;858041;0;1.7450232418784005e+18;1000010662.9098451;1.7450232458784433e+18
200.17.202.34;60920;1745023242877967803;1745023242878288896;858042;0;1.7450232419783895e+18;999998435.0188606;1.7450232459783834e+18
200.17.202.34;60920;1745023242977952487;1745023242978366720;858043;0;1.7450232420783872e+18;999996313.1169746;1.7450232460783724e+18
200.17.202.34;60920;1745023243077975495;1745023243078360064;858044;0;1.7450232421783844e+18;999993968.2052771;1.7450232461783603e+18
200.17.202.34;60920;1745023243177965509;1745023243178376960;858045;0;1.7450232422783836e+18;999993828.9847494;1.745023246278359e+18
200.17.202.34;60920;1745023243277972448;1745023243278496000;858046;0;1.745023242378395e+18;1000005684.4862745;1.7450232463784177e+18
200.17.202.34;60920;1745023243377946996;1745023243378306304;858047;0;1.7450232424783862e+18;999996258.437647;1.7450232464783713e+18
200.17.202.34;60920;1745023243477966649;1745023243478375680;858048;0;1.7450232425783852e+18;999995582.9938823;1.7450232465783675e+18
200.17.202.34;60920;1745023243577942128;1745023243578343424;858049;0;1.7450232426783808e+18;999991851.894494;1.7450232466783483e+18
200.17.202.34;60920;1745023243677967405;1745023243678320128;858050;0;1.745023242778375e+18;999986599.5050446;1.7450232467783214e+18
200.17.202.34;60920;1745023243777947640;1745023243778355456;858051;0;1.7450232428783729e+18;999985993.9545401;1.7450232468783168e+18
