sequence_number,time_taken_to_correct_ms
1563,0.06885
1564,0.027911
1566,0.009489
1568,0.036083
1570,0.012191
1573,0.048061
1574,0.020175
1577,0.039695
1579,0.000788
1581,0.020528
1583,0.061727
1586,0.006859
1588,0.006659
1590,0.008827
1591,0.039225
1593,0.002884
1595,0.000666
1596,0.016597
1598,0.014634
1600,0.003975
1601,0.008107
1603,0.036562
1605,0.004309
1607,0.024966
1608,0.0146
1611,0.013636
1613,0.016038
1614,0.003235
1616,0.027186
1618,0.042033
1621,0.027946
1623,0.095535
1625,0.016743
1627,0.057721
1631,0.036589
1633,0.509477
1635,0.0086
1636,0.025987
1638,4.6e-05
1639,0.004509
1642,0.010568
1645,0.030553
1646,0.000971
1647,0.056798
1649,0.034108
1651,0.014491
1652,0.005274
1655,0.00951
1656,0.028358
1660,0.017861
